Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2021/22

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;144;16,8;70,8;13,9;15,3;
Lilla Edet;1462;Västra Götalands län;14;Enskild;16;17,1;..;..;..;
Lindesberg;1885;Örebro län;18;Samtliga;289;16,7;60,9;15,2;23,9;
Lindesberg;1885;Örebro län;18;Kommunal;268;16,7;59,0;16,4;24,6;
Lindesberg;1885;Örebro län;18;Enskild;21;16,8;~100;.;..;
Linköping;0580;Östergötlands län;05;Samtliga;1 947;16,8;72,7;10,2;17,2;
Linköping;0580;Östergötlands län;05;Kommunal;1 629;17,0;73,4;9,8;16,8;
Linköping;0580;Östergötlands län;05;Enskild;318;15,9;68,9;12,3;18,9;
Ljungby;0781;Kronobergs län;07;Samtliga;324;16,8;67,6;10,2;22,2;
Ljungby;0781;Kronobergs län;07;Kommunal;298;16,9;67,1;9,7;23,2;
Ljungby;0781;Kronobergs län;07;Enskild;26;15,1;73,1;..;..;
Ljusdal;2161;Gävleborgs län;21;Samtliga;202;16,8;58,9;14,4;26,7;
Ljusdal;2161;Gävleborgs län;21;Kommunal;173;17,1;56,1;15,6;28,3;
Ljusdal;2161;Gävleborgs län;21;Enskild;29;15,3;75,9;..;..;
Ljusnarsberg;1864;Örebro län;18;Samtliga;31;16,5;..;..;58,1;
Ljusnarsberg;1864;Örebro län;18;Kommunal;31;16,5;..;..;58,1;
Lomma;1262;Skåne län;12;Samtliga;437;15,0;92,4;3,2;4,3;
Lomma;1262;Skåne län;12;Kommunal;420;14,9;92,4;3,3;4,3;
Lomma;1262;Skåne län;12;Enskild;17;17,1;~100;.;..;
Ludvika;2085;Dalarnas län;20;Samtliga;285;17,2;67,7;12,3;20,0;
Ludvika;2085;Dalarnas län;20;Kommunal;272;17,2;67,6;12,1;20,2;
Ludvika;2085;Dalarnas län;20;Enskild;13;17,1;..;..;..;
Luleå;2580;Norrbottens län;25;Samtliga;864;15,9;81,9;7,6;10,4;
Luleå;2580;Norrbottens län;25;Kommunal;772;15,9;81,1;7,8;11,1;
Luleå;2580;Norrbottens län;25;Enskild;92;16,3;89,1;..;..;
Lund;1281;Skåne län;12;Samtliga;1 593;15,7;79,0;7,5;13,5;
Lund;1281;Skåne län;12;Kommunal;1 280;15,5;76,7;8,0;15,3;
Lund;1281;Skåne län;12;Enskild;313;16,8;88,2;5,8;6,1;
Lycksele;2481;Västerbottens län;24;Samtliga;154;16,9;69,5;8,4;22,1;
Lycksele;2481;Västerbottens län;24;Kommunal;154;16,9;69,5;8,4;22,1;
Lysekil;1484;Västra Götalands län;14;Samtliga;153;16,8;73,9;9,2;17,0;
Lysekil;1484;Västra Götalands län;14;Kommunal;153;16,8;73,9;9,2;17,0;
Malmö;1280;Skåne län;12;Samtliga;3 923;16,5;64,4;11,8;23,8;
Malmö;1280;Skåne län;12;Kommunal;3 277;16,7;63,3;11,8;24,8;
Malmö;1280;Skåne län;12;Enskild;646;15,1;70,0;11,6;18,4;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;94;16,1;74,5;..;..;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;94;16,1;74,5;..;..;
Malå;2418;Västerbottens län;24;Samtliga;35;16,8;71,4;..;..;
Malå;2418;Västerbottens län;24;Kommunal;35;16,8;71,4;..;..;
Mariestad;1493;Västra Götalands län;14;Samtliga;262;17,0;69,5;12,6;17,9;
Mariestad;1493;Västra Götalands län;14;Kommunal;237;17,0;68,4;13,1;18,6;
Mariestad;1493;Västra Götalands län;14;Enskild;25;17,0;80,0;..;..;
Mark;1463;Västra Götalands län;14;Samtliga;447;16,1;61,7;10,3;28,0;
Mark;1463;Västra Götalands län;14;Kommunal;410;16,3;60,0;11,0;29,0;
Mark;1463;Västra Götalands län;14;Enskild;37;14,2;81,1;..;..;
Markaryd;0767;Kronobergs län;07;Samtliga;129;17,0;55,8;13,2;31,0;
Markaryd;0767;Kronobergs län;07;Kommunal;129;17,0;55,8;13,2;31,0;
Mellerud;1461;Västra Götalands län;14;Samtliga;108;16,9;51,9;11,1;37,0;
Mellerud;1461;Västra Götalands län;14;Kommunal;108;16,9;51,9;11,1;37,0;
Mjölby;0586;Östergötlands län;05;Samtliga;328;16,9;55,5;14,0;30,5;
Mjölby;0586;Östergötlands län;05;Kommunal;328;16,9;55,5;14,0;30,5;
Mora;2062;Dalarnas län;20;Samtliga;249;16,2;72,7;9,2;18,1;
Mora;2062;Dalarnas län;20;Kommunal;238;16,2;73,1;9,2;17,6;
Mora;2062;Dalarnas län;20;Enskild;11;14,7;..;..;..;
Motala;0583;Östergötlands län;05;Samtliga;489;16,9;65,8;13,1;21,1;
Motala;0583;Östergötlands län;05;Kommunal;467;16,9;65,1;13,7;21,2;
Motala;0583;Östergötlands län;05;Enskild;22;16,9;~100;.;..;
Mullsjö;0642;Jönköpings län;06;Samtliga;78;16,9;64,1;..;..;
Mullsjö;0642;Jönköpings län;06;Kommunal;78;16,9;64,1;..;..;
Munkedal;1430;Västra Götalands län;14;Samtliga;117;16,9;66,7;10,3;23,1;
Munkedal;1430;Västra Götalands län;14;Kommunal;117;16,9;66,7;10,3;23,1;
Munkfors;1762;Värmlands län;17;Samtliga;52;17,0;61,5;..;..;
Munkfors;1762;Värmlands län;17;Kommunal;52;17,0;61,5;..;..;
Mölndal;1481;Västra Götalands län;14;Samtliga;874;16,8;77,0;8,5;14,5;
Mölndal;1481;Västra Götalands län;14;Kommunal;826;16,9;76,8;8,4;14,9;
Mölndal;1481;Västra Götalands län;14;Enskild;48;14,4;81,3;..;..;
Mönsterås;0861;Kalmar län;08;Samtliga;130;16,9;66,2;12,3;21,5;
Mönsterås;0861;Kalmar län;08;Kommunal;130;16,9;66,2;12,3;21,5;
Mörbylånga;0840;Kalmar län;08;Samtliga;209;16,9;82,3;5,7;12,0;
Mörbylånga;0840;Kalmar län;08;Kommunal;183;16,9;83,1;..;..;
Mörbylånga;0840;Kalmar län;08;Enskild;26;17,0;76,9;..;..;
Nacka;0182;Stockholms län;01;Samtliga;1 580;16,2;87,8;5,3;6,9;
Nacka;0182;Stockholms län;01;Kommunal;1 026;16,0;87,0;5,1;7,9;
Nacka;0182;Stockholms län;01;Enskild;554;16,5;89,4;5,6;5,1;
Nora;1884;Örebro län;18;Samtliga;123;16,8;65,9;11,4;22,8;
Nora;1884;Örebro län;18;Kommunal;112;16,9;66,1;11,6;22,3;
Nora;1884;Örebro län;18;Enskild;11;16,7;..;..;..;
Norberg;1962;Västmanlands län;19;Samtliga;81;16,5;60,5;14,8;24,7;
Norberg;1962;Västmanlands län;19;Kommunal;81;16,5;60,5;14,8;24,7;
Nordanstig;2132;Gävleborgs län;21;Samtliga;106;16,9;67,9;16,0;16,0;
Nordanstig;2132;Gävleborgs län;21;Kommunal;97;17,0;68,0;15,5;16,5;
Nordanstig;2132;Gävleborgs län;21;Enskild;..;..;..;..;..;
Nordmaling;2401;Västerbottens län;24;Samtliga;90;11,9;63,3;18,9;17,8;
Nordmaling;2401;Västerbottens län;24;Kommunal;90;11,9;63,3;18,9;17,8;
Norrköping;0581;Östergötlands län;05;Samtliga;1 825;16,2;69,3;10,8;19,9;
Norrköping;0581;Östergötlands län;05;Kommunal;1 277;16,0;68,6;11,4;20,0;
Norrköping;0581;Östergötlands län;05;Enskild;548;16,5;71,0;9,5;19,5;
Norrtälje;0188;Stockholms län;01;Samtliga;702;16,4;70,7;13,2;16,1;
Norrtälje;0188;Stockholms län;01;Kommunal;555;16,6;65,8;15,1;19,1;
Norrtälje;0188;Stockholms län;01;Enskild;147;15,6;89,1;..;..;
Norsjö;2417;Västerbottens län;24;Samtliga;49;11,9;69,4;..;..;
Norsjö;2417;Västerbottens län;24;Kommunal;49;11,9;69,4;..;..;
Nybro;0881;Kalmar län;08;Samtliga;201;16,0;60,7;13,4;25,9;
Nybro;0881;Kalmar län;08;Kommunal;194;16,0;59,8;13,9;26,3;
Nybro;0881;Kalmar län;08;Enskild;..;..;..;.;..;
Nykvarn;0140;Stockholms län;01;Samtliga;173;16,9;80,3;8,7;11,0;
Nykvarn;0140;Stockholms län;01;Kommunal;173;16,9;80,3;8,7;11,0;
Nyköping;0480;Södermanlands län;04;Samtliga;675;16,8;67,7;10,2;22,1;
Nyköping;0480;Södermanlands län;04;Kommunal;441;17,0;61,0;12,0;27,0;
Nyköping;0480;Södermanlands län;04;Enskild;234;16,4;80,3;6,8;12,8;
Nynäshamn;0192;Stockholms län;01;Samtliga;313;13,5;75,1;11,2;13,7;
Nynäshamn;0192;Stockholms län;01;Kommunal;313;13,5;75,1;11,2;13,7;
Nässjö;0682;Jönköpings län;06;Samtliga;362;17,0;66,6;10,2;23,2;
Nässjö;0682;Jönköpings län;06;Kommunal;362;17,0;66,6;10,2;23,2;
Ockelbo;2101;Gävleborgs län;21;Samtliga;51;16,7;54,9;..;..;
Ockelbo;2101;Gävleborgs län;21;Kommunal;51;16,7;54,9;..;..;
Olofström;1060;Blekinge län;10;Samtliga;138;17,2;65,9;15,2;18,8;
Olofström;1060;Blekinge län;10;Kommunal;138;17,2;65,9;15,2;18,8;
Orsa;2034;Dalarnas län;20;Samtliga;73;15,4;58,9;15,1;26,0;
Orsa;2034;Dalarnas län;20;Kommunal;70;15,4;58,6;14,3;27,1;
Orsa;2034;Dalarnas län;20;Enskild;..;..;..;..;.;
Orust;1421;Västra Götalands län;14;Samtliga;156;16,1;67,3;9,0;23,7;
Orust;1421;Västra Götalands län;14;Kommunal;141;16,5;63,8;9,9;26,2;
Orust;1421;Västra Götalands län;14;Enskild;15;12,0;100,0;.;.;
Osby;1273;Skåne län;12;Samtliga;157;16,9;65,6;16,6;17,8;
Osby;1273;Skåne län;12;Kommunal;157;16,9;65,6;16,6;17,8;
Oskarshamn;0882;Kalmar län;08;Samtliga;278;17,0;64,4;15,1;20,5;
Oskarshamn;0882;Kalmar län;08;Kommunal;278;17,0;64,4;15,1;20,5;
Ovanåker;2121;Gävleborgs län;21;Samtliga;128;16,8;67,2;10,2;22,7;
Ovanåker;2121;Gävleborgs län;21;Kommunal;128;16,8;67,2;10,2;22,7;
Oxelösund;0481;Södermanlands län;04;Samtliga;126;16,6;57,1;7,9;34,9;
Oxelösund;0481;Södermanlands län;04;Kommunal;126;16,6;57,1;7,9;34,9;
Pajala;2521;Norrbottens län;25;Samtliga;56;16,8;83,9;..;..;
Pajala;2521;Norrbottens län;25;Kommunal;52;16,8;84,6;..;..;
Pajala;2521;Norrbottens län;25;Enskild;..;..;..;..;.;
Partille;1402;Västra Götalands län;14;Samtliga;543;13,7;76,4;7,9;15,7;
Partille;1402;Västra Götalands län;14;Kommunal;521;13,7;76,0;7,7;16,3;
Partille;1402;Västra Götalands län;14;Enskild;22;14,0;~100;..;.;
Perstorp;1275;Skåne län;12;Samtliga;101;16,9;59,4;15,8;24,8;
Perstorp;1275;Skåne län;12;Kommunal;101;16,9;59,4;15,8;24,8;
Piteå;2581;Norrbottens län;25;Samtliga;451;16,7;81,6;8,9;9,5;
Piteå;2581;Norrbottens län;25;Kommunal;436;16,8;81,2;9,2;9,6;
Piteå;2581;Norrbottens län;25;Enskild;15;12,0;~100;.;..;
Ragunda;2303;Jämtlands län;23;Samtliga;58;16,9;60,3;17,2;22,4;
Ragunda;2303;Jämtlands län;23;Kommunal;58;16,9;60,3;17,2;22,4;
Robertsfors;2409;Västerbottens län;24;Samtliga;75;16,9;77,3;..;..;
Robertsfors;2409;Västerbottens län;24;Kommunal;75;16,9;77,3;..;..;
Ronneby;1081;Blekinge län;10;Samtliga;378;17,1;60,1;13,0;27,0;
Ronneby;1081;Blekinge län;10;Kommunal;312;17,1;57,7;14,1;28,2;
Ronneby;1081;Blekinge län;10;Enskild;66;17,0;71,2;..;..;
Rättvik;2031;Dalarnas län;20;Samtliga;94;16,3;70,2;..;..;
Rättvik;2031;Dalarnas län;20;Kommunal;94;16,3;70,2;..;..;
Sala;1981;Västmanlands län;19;Samtliga;272;16,1;73,2;8,8;18,0;
Sala;1981;Västmanlands län;19;Kommunal;272;16,1;73,2;8,8;18,0;
Salem;0128;Stockholms län;01;Samtliga;215;17,0;68,4;13,5;18,1;
Salem;0128;Stockholms län;01;Kommunal;187;17,0;69,0;13,9;17,1;
Salem;0128;Stockholms län;01;Enskild;28;17,0;64,3;..;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;403;16,9;62,3;14,6;23,1;
Sandviken;2181;Gävleborgs län;21;Kommunal;382;16,9;61,3;14,7;24,1;
Sandviken;2181;Gävleborgs län;21;Enskild;21;17,0;~100;..;..;
Sigtuna;0191;Stockholms län;01;Samtliga;606;17,1;74,1;6,4;19,5;
Sigtuna;0191;Stockholms län;01;Kommunal;511;17,1;70,5;7,0;22,5;
Sigtuna;0191;Stockholms län;01;Enskild;95;17,1;93,7;..;..;
Simrishamn;1291;Skåne län;12;Samtliga;153;16,2;77,1;7,2;15,7;
Simrishamn;1291;Skåne län;12;Kommunal;107;17,1;72,9;..;..;
Simrishamn;1291;Skåne län;12;Enskild;46;14,2;87,0;..;..;
Sjöbo;1265;Skåne län;12;Samtliga;180;16,5;63,3;10,0;26,7;
Sjöbo;1265;Skåne län;12;Kommunal;144;16,9;63,2;11,1;25,7;
Sjöbo;1265;Skåne län;12;Enskild;36;15,2;63,9;..;..;
Skara;1495;Västra Götalands län;14;Samtliga;204;16,6;63,7;14,2;22,1;
Skara;1495;Västra Götalands län;14;Kommunal;187;17,0;62,6;13,4;24,1;
Skara;1495;Västra Götalands län;14;Enskild;17;12,0;~100;..;.;
Skellefteå;2482;Västerbottens län;24;Samtliga;863;16,2;73,2;10,2;16,6;
Skellefteå;2482;Västerbottens län;24;Kommunal;787;16,2;74,2;9,8;16,0;
Skellefteå;2482;Västerbottens län;24;Enskild;76;15,9;63,2;14,5;22,4;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;38;16,2;71,1;..;..;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;38;16,2;71,1;..;..;
Skurup;1264;Skåne län;12;Samtliga;166;17,0;75,9;9,6;14,5;
Skurup;1264;Skåne län;12;Kommunal;162;17,0;77,2;9,3;13,6;
Skurup;1264;Skåne län;12;Enskild;..;..;..;..;..;
Skövde;1496;Västra Götalands län;14;Samtliga;655;16,9;76,2;8,9;15,0;
Skövde;1496;Västra Götalands län;14;Kommunal;583;17,0;75,1;9,1;15,8;
Skövde;1496;Västra Götalands län;14;Enskild;72;16,8;84,7;..;..;
Smedjebacken;2061;Dalarnas län;20;Samtliga;117;16,9;64,1;16,2;19,7;
Smedjebacken;2061;Dalarnas län;20;Kommunal;117;16,9;64,1;16,2;19,7;
Sollefteå;2283;Västernorrlands län;22;Samtliga;193;16,5;67,9;11,4;20,7;
Sollefteå;2283;Västernorrlands län;22;Kommunal;189;16,5;67,2;11,6;21,2;
Sollefteå;2283;Västernorrlands län;22;Enskild;..;..;..;.;.;
Sollentuna;0163;Stockholms län;01;Samtliga;1 169;16,1;79,2;8,4;12,4;
Sollentuna;0163;Stockholms län;01;Kommunal;864;15,8;80,4;7,8;11,8;
Sollentuna;0163;Stockholms län;01;Enskild;305;16,7;75,7;10,2;14,1;
Solna;0184;Stockholms län;01;Samtliga;692;17,0;74,4;9,2;16,3;
Solna;0184;Stockholms län;01;Kommunal;332;17,1;69,6;9,6;20,8;
Solna;0184;Stockholms län;01;Enskild;360;16,9;78,9;8,9;12,2;
Sorsele;2422;Västerbottens län;24;Samtliga;25;11,0;~100;..;..;
Sorsele;2422;Västerbottens län;24;Kommunal;25;11,0;~100;..;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;85;16,8;80,0;..;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;85;16,8;80,0;..;..;
Staffanstorp;1230;Skåne län;12;Samtliga;369;17,0;79,4;7,9;12,7;
Staffanstorp;1230;Skåne län;12;Kommunal;355;17,0;79,2;7,9;13,0;
Staffanstorp;1230;Skåne län;12;Enskild;14;16,0;~100;..;..;
Stenungsund;1415;Västra Götalands län;14;Samtliga;373;16,6;82,8;7,8;9,4;
Stenungsund;1415;Västra Götalands län;14;Kommunal;351;16,9;83,5;6,8;9,7;
Stenungsund;1415;Västra Götalands län;14;Enskild;22;11,9;72,7;..;..;
Stockholm;0180;Stockholms län;01;Samtliga;10 846;16,3;76,3;10,1;13,6;
Stockholm;0180;Stockholms län;01;Kommunal;7 512;16,4;75,7;9,9;14,3;
Stockholm;0180;Stockholms län;01;Enskild;3 334;16,1;77,4;10,4;12,1;
Storfors;1760;Värmlands län;17;Samtliga;39;15,8;64,1;..;..;
Storfors;1760;Värmlands län;17;Kommunal;39;15,8;64,1;..;..;
Storuman;2421;Västerbottens län;24;Statlig;..;..;..;..;..;
Storuman;2421;Västerbottens län;24;Samtliga;64;16,8;73,4;..;..;
Storuman;2421;Västerbottens län;24;Kommunal;63;16,8;73,0;..;..;
Strängnäs;0486;Södermanlands län;04;Samtliga;472;16,9;67,8;10,4;21,8;
Strängnäs;0486;Södermanlands län;04;Kommunal;238;16,8;56,3;10,5;33,2;
Strängnäs;0486;Södermanlands län;04;Enskild;234;16,9;79,5;10,3;10,3;
Strömstad;1486;Västra Götalands län;14;Samtliga;153;14,9;75,2;7,8;17,0;
Strömstad;1486;Västra Götalands län;14;Kommunal;153;14,9;75,2;7,8;17,0;
Strömsund;2313;Jämtlands län;23;Samtliga;116;14,0;71,6;12,1;16,4;
Strömsund;2313;Jämtlands län;23;Kommunal;116;14,0;71,6;12,1;16,4;
Sundbyberg;0183;Stockholms län;01;Samtliga;578;17,1;72,5;12,8;14,7;
Sundbyberg;0183;Stockholms län;01;Kommunal;307;17,2;75,2;9,1;15,6;
Sundbyberg;0183;Stockholms län;01;Enskild;271;17,1;69,4;17,0;13,7;
Sundsvall;2281;Västernorrlands län;22;Samtliga;1 207;16,7;74,0;9,7;16,3;
Sundsvall;2281;Västernorrlands län;22;Kommunal;772;17,0;68,0;11,4;20,6;
Sundsvall;2281;Västernorrlands län;22;Enskild;435;16,1;84,6;6,7;8,7;
Sunne;1766;Värmlands län;17;Samtliga;129;16,8;68,2;14,0;17,8;
Sunne;1766;Värmlands län;17;Kommunal;126;16,8;68,3;13,5;18,3;
Sunne;1766;Värmlands län;17;Enskild;..;..;..;..;.;
Surahammar;1907;Västmanlands län;19;Samtliga;103;16,9;80,6;..;..;
Surahammar;1907;Västmanlands län;19;Kommunal;103;16,9;80,6;..;..;
Svalöv;1214;Skåne län;12;Samtliga;183;16,7;65,6;13,7;20,8;
Svalöv;1214;Skåne län;12;Kommunal;151;16,7;66,9;14,6;18,5;
Svalöv;1214;Skåne län;12;Enskild;32;16,8;59,4;..;..;
Svedala;1263;Skåne län;12;Samtliga;338;17,0;70,1;11,8;18,0;
Svedala;1263;Skåne län;12;Kommunal;338;17,0;70,1;11,8;18,0;
Svenljunga;1465;Västra Götalands län;14;Samtliga;133;17,1;67,7;9,8;22,6;
Svenljunga;1465;Västra Götalands län;14;Kommunal;133;17,1;67,7;9,8;22,6;
Säffle;1785;Värmlands län;17;Samtliga;156;16,8;59,6;12,2;28,2;
Säffle;1785;Värmlands län;17;Kommunal;144;16,8;59,7;11,8;28,5;
Säffle;1785;Värmlands län;17;Enskild;12;16,8;..;..;..;
Säter;2082;Dalarnas län;20;Samtliga;122;17,0;76,2;..;..;
Säter;2082;Dalarnas län;20;Kommunal;122;17,0;76,2;..;..;
Sävsjö;0684;Jönköpings län;06;Samtliga;167;17,1;65,9;11,4;22,8;
Sävsjö;0684;Jönköpings län;06;Kommunal;157;17,1;63,7;12,1;24,2;
Sävsjö;0684;Jönköpings län;06;Enskild;10;17,0;100,0;.;.;
Söderhamn;2182;Gävleborgs län;21;Samtliga;268;16,8;61,2;16,0;22,8;
Söderhamn;2182;Gävleborgs län;21;Kommunal;262;16,8;62,2;16,4;21,4;
Söderhamn;2182;Gävleborgs län;21;Enskild;..;..;..;.;..;
Söderköping;0582;Östergötlands län;05;Samtliga;154;16,7;76,6;7,8;15,6;
Söderköping;0582;Östergötlands län;05;Kommunal;152;16,8;76,3;7,9;15,8;
Söderköping;0582;Östergötlands län;05;Enskild;..;..;..;.;.;
Södertälje;0181;Stockholms län;01;Samtliga;1 152;17,2;65,0;12,5;22,5;
Södertälje;0181;Stockholms län;01;Kommunal;859;17,2;63,8;11,4;24,8;
Södertälje;0181;Stockholms län;01;Enskild;293;17,1;68,6;15,7;15,7;
Sölvesborg;1083;Blekinge län;10;Samtliga;210;16,9;64,8;9,5;25,7;
Sölvesborg;1083;Blekinge län;10;Kommunal;210;16,9;64,8;9,5;25,7;
Tanum;1435;Västra Götalands län;14;Samtliga;158;16,4;70,9;12,0;17,1;
Tanum;1435;Västra Götalands län;14;Kommunal;153;16,3;71,2;11,1;17,6;
Tanum;1435;Västra Götalands län;14;Enskild;..;..;..;..;.;
Tibro;1472;Västra Götalands län;14;Samtliga;115;16,9;70,4;12,2;17,4;
Tibro;1472;Västra Götalands län;14;Kommunal;115;16,9;70,4;12,2;17,4;
Tidaholm;1498;Västra Götalands län;14;Samtliga;139;16,9;73,4;11,5;15,1;
Tidaholm;1498;Västra Götalands län;14;Kommunal;139;16,9;73,4;11,5;15,1;
Tierp;0360;Uppsala län;03;Samtliga;222;16,5;61,3;17,1;21,6;
Tierp;0360;Uppsala län;03;Kommunal;222;16,5;61,3;17,1;21,6;
Timrå;2262;Västernorrlands län;22;Samtliga;185;16,9;73,0;9,2;17,8;
Timrå;2262;Västernorrlands län;22;Kommunal;185;16,9;73,0;9,2;17,8;
Tingsryd;0763;Kronobergs län;07;Samtliga;127;16,9;63,8;11,8;24,4;
Tingsryd;0763;Kronobergs län;07;Kommunal;115;16,9;63,5;11,3;25,2;
Tingsryd;0763;Kronobergs län;07;Enskild;12;17,0;..;..;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;170;16,9;78,2;8,8;12,9;
Tjörn;1419;Västra Götalands län;14;Kommunal;170;16,9;78,2;8,8;12,9;
Tomelilla;1270;Skåne län;12;Samtliga;146;16,7;61,6;14,4;24,0;
Tomelilla;1270;Skåne län;12;Kommunal;126;16,6;57,1;15,1;27,8;
Tomelilla;1270;Skåne län;12;Enskild;20;17,0;~100;..;.;
Torsby;1737;Värmlands län;17;Samtliga;99;16,8;67,7;13,1;19,2;
Torsby;1737;Värmlands län;17;Kommunal;99;16,8;67,7;13,1;19,2;
Torsås;0834;Kalmar län;08;Samtliga;73;16,9;69,9;13,7;16,4;
Torsås;0834;Kalmar län;08;Kommunal;73;16,9;69,9;13,7;16,4;
Tranemo;1452;Västra Götalands län;14;Samtliga;138;17,0;71,7;13,8;14,5;
Tranemo;1452;Västra Götalands län;14;Kommunal;138;17,0;71,7;13,8;14,5;
Tranås;0687;Jönköpings län;06;Samtliga;227;16,6;70,5;11,5;18,1;
Tranås;0687;Jönköpings län;06;Kommunal;217;16,8;70,5;11,5;18,0;
Tranås;0687;Jönköpings län;06;Enskild;10;11,9;..;..;..;
Trelleborg;1287;Skåne län;12;Samtliga;542;17,1;66,2;9,6;24,2;
Trelleborg;1287;Skåne län;12;Kommunal;483;17,1;65,8;8,7;25,5;
Trelleborg;1287;Skåne län;12;Enskild;59;17,1;69,5;..;..;
Trollhättan;1488;Västra Götalands län;14;Samtliga;698;17,0;68,3;9,2;22,5;
Trollhättan;1488;Västra Götalands län;14;Kommunal;561;17,0;68,3;9,6;22,1;
Trollhättan;1488;Västra Götalands län;14;Enskild;137;17,0;68,6;7,3;24,1;
Trosa;0488;Södermanlands län;04;Samtliga;158;16,9;81,6;8,9;9,5;
Trosa;0488;Södermanlands län;04;Kommunal;158;16,9;81,6;8,9;9,5;
Tyresö;0138;Stockholms län;01;Samtliga;766;16,9;74,7;10,1;15,3;
Tyresö;0138;Stockholms län;01;Kommunal;568;16,9;73,1;11,6;15,3;
Tyresö;0138;Stockholms län;01;Enskild;198;17,1;79,3;5,6;15,2;
Täby;0160;Stockholms län;01;Samtliga;1 326;16,5;85,4;5,1;9,5;
Täby;0160;Stockholms län;01;Kommunal;597;16,1;85,4;5,0;9,5;
Täby;0160;Stockholms län;01;Enskild;729;16,9;85,5;5,1;9,5;
Töreboda;1473;Västra Götalands län;14;Samtliga;109;16,2;74,3;9,2;16,5;
Töreboda;1473;Västra Götalands län;14;Kommunal;98;16,7;72,4;10,2;17,3;
Töreboda;1473;Västra Götalands län;14;Enskild;11;11,9;~100;.;..;
Uddevalla;1485;Västra Götalands län;14;Samtliga;682;16,9;68,6;11,6;19,8;
Uddevalla;1485;Västra Götalands län;14;Kommunal;603;16,9;67,7;10,8;21,6;
Uddevalla;1485;Västra Götalands län;14;Enskild;79;16,6;75,9;..;..;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;290;17,0;80,0;6,2;13,8;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;272;17,1;79,0;6,3;14,7;
Ulricehamn;1491;Västra Götalands län;14;Enskild;18;16,0;~100;..;.;
Umeå;2480;Västerbottens län;24;Samtliga;1 524;16,3;81,3;6,6;12,1;
Umeå;2480;Västerbottens län;24;Kommunal;1 237;16,5;81,3;6,9;11,8;
Umeå;2480;Västerbottens län;24;Enskild;287;15,2;81,2;5,2;13,6;
Upplands Väsby;0114;Stockholms län;01;Samtliga;514;14,3;77,4;8,8;13,8;
Upplands Väsby;0114;Stockholms län;01;Kommunal;237;13,0;72,2;8,4;19,4;
Upplands Väsby;0114;Stockholms län;01;Enskild;277;15,4;81,9;9,0;9,0;
Upplands-Bro;0139;Stockholms län;01;Samtliga;395;15,4;73,4;12,2;14,4;
Upplands-Bro;0139;Stockholms län;01;Kommunal;373;15,3;74,5;12,3;13,1;
Upplands-Bro;0139;Stockholms län;01;Enskild;22;17,1;54,5;..;..;
Uppsala;0380;Uppsala län;03;Samtliga;2 646;16,6;75,0;10,0;15,0;
Uppsala;0380;Uppsala län;03;Kommunal;1 955;16,8;71,0;10,6;18,3;
Uppsala;0380;Uppsala län;03;Enskild;691;16,0;86,1;8,1;5,8;
Uppvidinge;0760;Kronobergs län;07;Samtliga;103;16,8;57,3;..;..;
Uppvidinge;0760;Kronobergs län;07;Kommunal;98;16,8;57,1;..;..;
Uppvidinge;0760;Kronobergs län;07;Enskild;..;..;..;..;..;
Vadstena;0584;Östergötlands län;05;Samtliga;65;16,8;66,2;..;..;
Vadstena;0584;Östergötlands län;05;Kommunal;65;16,8;66,2;..;..;
Vaggeryd;0665;Jönköpings län;06;Samtliga;181;17,0;74,0;8,3;17,7;
Vaggeryd;0665;Jönköpings län;06;Kommunal;164;17,0;72,6;8,5;18,9;
Vaggeryd;0665;Jönköpings län;06;Enskild;17;17,0;~100;..;..;
Valdemarsvik;0563;Östergötlands län;05;Samtliga;69;17,0;76,8;..;..;
Valdemarsvik;0563;Östergötlands län;05;Kommunal;58;17,0;75,9;..;..;
Valdemarsvik;0563;Östergötlands län;05;Enskild;11;16,8;..;..;.;
Vallentuna;0115;Stockholms län;01;Samtliga;432;16,2;77,5;7,2;15,3;
Vallentuna;0115;Stockholms län;01;Kommunal;316;16,9;76,3;7,3;16,5;
Vallentuna;0115;Stockholms län;01;Enskild;116;14,3;81,0;..;..;
Vansbro;2021;Dalarnas län;20;Samtliga;82;16,8;65,9;13,4;20,7;
Vansbro;2021;Dalarnas län;20;Kommunal;79;16,8;65,8;13,9;20,3;
