Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2023/24

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Lidingö;0186;Stockholms län;01;Enskild;141;14,2;92,9;3,5;3,5;
Lidköping;1494;Västra Götalands län;14;Samtliga;436;16,4;74,1;8,5;17,4;
Lidköping;1494;Västra Götalands län;14;Kommunal;399;17,0;73,2;8,8;18,0;
Lidköping;1494;Västra Götalands län;14;Enskild;37;9,9;83,8;..;..;
Lilla Edet;1462;Västra Götalands län;14;Samtliga;156;16,9;66,0;16,7;17,3;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;141;16,9;68,1;15,6;16,3;
Lilla Edet;1462;Västra Götalands län;14;Enskild;15;16,9;46,7;..;..;
Lindesberg;1885;Örebro län;18;Samtliga;283;16,6;60,1;13,1;26,9;
Lindesberg;1885;Örebro län;18;Kommunal;259;16,6;58,3;13,9;27,8;
Lindesberg;1885;Örebro län;18;Enskild;24;16,5;79,2;..;..;
Linköping;0580;Östergötlands län;05;Samtliga;1 845;16,9;70,1;10,7;19,2;
Linköping;0580;Östergötlands län;05;Kommunal;1 615;17,0;71,0;10,2;18,8;
Linköping;0580;Östergötlands län;05;Enskild;230;15,9;63,9;14,3;21,7;
Ljungby;0781;Kronobergs län;07;Samtliga;331;17,0;64,0;11,8;24,2;
Ljungby;0781;Kronobergs län;07;Kommunal;306;17,0;61,8;12,4;25,8;
Ljungby;0781;Kronobergs län;07;Enskild;25;17,0;~100;..;..;
Ljusdal;2161;Gävleborgs län;21;Samtliga;207;16,8;59,9;12,6;27,5;
Ljusdal;2161;Gävleborgs län;21;Kommunal;173;17,0;56,1;13,3;30,6;
Ljusdal;2161;Gävleborgs län;21;Enskild;34;15,9;79,4;..;..;
Ljusnarsberg;1864;Örebro län;18;Samtliga;33;17,0;51,5;24,2;24,2;
Ljusnarsberg;1864;Örebro län;18;Kommunal;33;17,0;51,5;24,2;24,2;
Lomma;1262;Skåne län;12;Samtliga;418;15,1;89,5;4,1;6,5;
Lomma;1262;Skåne län;12;Kommunal;397;15,0;89,7;4,0;6,3;
Lomma;1262;Skåne län;12;Enskild;21;16,9;~100;..;..;
Ludvika;2085;Dalarnas län;20;Samtliga;327;17,2;59,0;13,1;27,8;
Ludvika;2085;Dalarnas län;20;Kommunal;321;17,2;58,6;13,1;28,3;
Ludvika;2085;Dalarnas län;20;Enskild;6;17,2;~100;..;.;
Luleå;2580;Norrbottens län;25;Samtliga;861;15,8;74,2;10,9;14,9;
Luleå;2580;Norrbottens län;25;Kommunal;757;15,8;72,7;11,5;15,9;
Luleå;2580;Norrbottens län;25;Enskild;104;15,8;85,6;6,7;7,7;
Lund;1281;Skåne län;12;Samtliga;1 501;16,3;79,7;7,3;13,0;
Lund;1281;Skåne län;12;Kommunal;1 195;16,2;79,9;6,6;13,5;
Lund;1281;Skåne län;12;Enskild;306;16,7;79,1;9,8;11,1;
Lycksele;2481;Västerbottens län;24;Samtliga;145;16,6;66,9;15,2;17,9;
Lycksele;2481;Västerbottens län;24;Kommunal;145;16,6;66,9;15,2;17,9;
Lysekil;1484;Västra Götalands län;14;Samtliga;147;16,9;74,1;12,9;12,9;
Lysekil;1484;Västra Götalands län;14;Kommunal;147;16,9;74,1;12,9;12,9;
Malmö;1280;Skåne län;12;Samtliga;3 867;16,6;64,6;12,7;22,6;
Malmö;1280;Skåne län;12;Kommunal;3 216;16,9;62,7;12,7;24,6;
Malmö;1280;Skåne län;12;Enskild;651;14,7;74,2;12,7;13,1;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;115;16,9;67,0;13,0;20,0;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;115;16,9;67,0;13,0;20,0;
Malå;2418;Västerbottens län;24;Samtliga;39;15,8;59,0;15,4;25,6;
Malå;2418;Västerbottens län;24;Kommunal;39;15,8;59,0;15,4;25,6;
Mariestad;1493;Västra Götalands län;14;Samtliga;276;17,0;66,7;17,4;15,9;
Mariestad;1493;Västra Götalands län;14;Kommunal;253;16,9;65,6;18,6;15,8;
Mariestad;1493;Västra Götalands län;14;Enskild;23;17,0;78,3;..;..;
Mark;1463;Västra Götalands län;14;Samtliga;402;15,8;60,7;10,7;28,6;
Mark;1463;Västra Götalands län;14;Kommunal;377;15,9;60,5;10,9;28,6;
Mark;1463;Västra Götalands län;14;Enskild;25;14,5;64,0;..;..;
Markaryd;0767;Kronobergs län;07;Samtliga;112;16,9;55,4;8,9;35,7;
Markaryd;0767;Kronobergs län;07;Kommunal;112;16,9;55,4;8,9;35,7;
Mellerud;1461;Västra Götalands län;14;Samtliga;105;16,8;61,0;15,2;23,8;
Mellerud;1461;Västra Götalands län;14;Kommunal;105;16,8;61,0;15,2;23,8;
Mjölby;0586;Östergötlands län;05;Samtliga;329;16,8;56,8;14,0;29,2;
Mjölby;0586;Östergötlands län;05;Kommunal;329;16,8;56,8;14,0;29,2;
Mora;2062;Dalarnas län;20;Samtliga;234;16,8;67,1;11,5;21,4;
Mora;2062;Dalarnas län;20;Kommunal;224;16,8;66,1;12,1;21,9;
Mora;2062;Dalarnas län;20;Enskild;10;16,0;~100;.;..;
Motala;0583;Östergötlands län;05;Samtliga;489;17,0;64,2;10,2;25,6;
Motala;0583;Östergötlands län;05;Kommunal;428;17,0;65,0;10,7;24,3;
Motala;0583;Östergötlands län;05;Enskild;61;16,9;59,0;..;..;
Mullsjö;0642;Jönköpings län;06;Samtliga;95;16,7;63,2;17,9;18,9;
Mullsjö;0642;Jönköpings län;06;Kommunal;95;16,7;63,2;17,9;18,9;
Munkedal;1430;Västra Götalands län;14;Samtliga;120;17,0;73,3;11,7;15,0;
Munkedal;1430;Västra Götalands län;14;Kommunal;120;17,0;73,3;11,7;15,0;
Munkfors;1762;Värmlands län;17;Samtliga;42;16,9;66,7;11,9;21,4;
Munkfors;1762;Värmlands län;17;Kommunal;42;16,9;66,7;11,9;21,4;
Mölndal;1481;Västra Götalands län;14;Samtliga;802;16,8;74,7;8,6;16,7;
Mölndal;1481;Västra Götalands län;14;Kommunal;753;16,9;74,4;8,2;17,4;
Mölndal;1481;Västra Götalands län;14;Enskild;49;14,6;79,6;..;..;
Mönsterås;0861;Kalmar län;08;Samtliga;139;16,9;76,3;7,2;16,5;
Mönsterås;0861;Kalmar län;08;Kommunal;139;16,9;76,3;7,2;16,5;
Mörbylånga;0840;Kalmar län;08;Samtliga;222;16,9;82,4;5,4;12,2;
Mörbylånga;0840;Kalmar län;08;Kommunal;206;16,9;83,0;5,3;11,7;
Mörbylånga;0840;Kalmar län;08;Enskild;16;16,7;~100;..;..;
Nacka;0182;Stockholms län;01;Samtliga;1 540;16,1;86,2;6,4;7,4;
Nacka;0182;Stockholms län;01;Kommunal;936;15,7;85,1;5,9;9,0;
Nacka;0182;Stockholms län;01;Enskild;604;16,8;87,9;7,1;5,0;
Nora;1884;Örebro län;18;Samtliga;126;16,9;75,4;6,3;18,3;
Nora;1884;Örebro län;18;Kommunal;117;16,9;75,2;6,8;17,9;
Nora;1884;Örebro län;18;Enskild;9;16,9;~100;.;..;
Norberg;1962;Västmanlands län;19;Samtliga;62;16,8;58,1;12,9;29,0;
Norberg;1962;Västmanlands län;19;Kommunal;62;16,8;58,1;12,9;29,0;
Nordanstig;2132;Gävleborgs län;21;Samtliga;111;16,8;55,9;12,6;31,5;
Nordanstig;2132;Gävleborgs län;21;Kommunal;102;16,8;53,9;12,7;33,3;
Nordanstig;2132;Gävleborgs län;21;Enskild;9;16,3;~100;..;..;
Nordmaling;2401;Västerbottens län;24;Samtliga;63;12,0;61,9;7,9;30,2;
Nordmaling;2401;Västerbottens län;24;Kommunal;63;12,0;61,9;7,9;30,2;
Norrköping;0581;Östergötlands län;05;Samtliga;1 612;16,0;67,1;11,6;21,3;
Norrköping;0581;Östergötlands län;05;Kommunal;1 135;16,1;64,4;12,6;23,0;
Norrköping;0581;Östergötlands län;05;Enskild;477;15,9;73,6;9,2;17,2;
Norrtälje;0188;Stockholms län;01;Samtliga;654;16,2;67,0;13,1;19,9;
Norrtälje;0188;Stockholms län;01;Kommunal;498;16,6;65,3;13,7;21,1;
Norrtälje;0188;Stockholms län;01;Enskild;156;15,0;72,4;11,5;16,0;
Norsjö;2417;Västerbottens län;24;Samtliga;49;11,6;69,4;16,3;14,3;
Norsjö;2417;Västerbottens län;24;Kommunal;49;11,6;69,4;16,3;14,3;
Nybro;0881;Kalmar län;08;Samtliga;227;16,1;61,2;11,0;27,8;
Nybro;0881;Kalmar län;08;Kommunal;210;16,1;61,9;10,0;28,1;
Nybro;0881;Kalmar län;08;Enskild;17;17,1;52,9;..;..;
Nykvarn;0140;Stockholms län;01;Samtliga;178;17,0;80,9;7,3;11,8;
Nykvarn;0140;Stockholms län;01;Kommunal;178;17,0;80,9;7,3;11,8;
Nyköping;0480;Södermanlands län;04;Samtliga;686;16,9;66,9;12,4;20,7;
Nyköping;0480;Södermanlands län;04;Kommunal;526;17,0;62,7;13,5;23,8;
Nyköping;0480;Södermanlands län;04;Enskild;160;16,5;80,6;8,8;10,6;
Nynäshamn;0192;Stockholms län;01;Samtliga;295;14,4;66,8;15,3;18,0;
Nynäshamn;0192;Stockholms län;01;Kommunal;295;14,4;66,8;15,3;18,0;
Nässjö;0682;Jönköpings län;06;Samtliga;392;17,0;57,1;15,8;27,0;
Nässjö;0682;Jönköpings län;06;Kommunal;392;17,0;57,1;15,8;27,0;
Ockelbo;2101;Gävleborgs län;21;Samtliga;64;16,7;53,1;9,4;37,5;
Ockelbo;2101;Gävleborgs län;21;Kommunal;64;16,7;53,1;9,4;37,5;
Olofström;1060;Blekinge län;10;Samtliga;136;17,1;61,8;11,0;27,2;
Olofström;1060;Blekinge län;10;Kommunal;136;17,1;61,8;11,0;27,2;
Orsa;2034;Dalarnas län;20;Samtliga;76;14,7;63,2;13,2;23,7;
Orsa;2034;Dalarnas län;20;Kommunal;72;14,6;62,5;12,5;25,0;
Orsa;2034;Dalarnas län;20;Enskild;..;..;..;..;.;
Orust;1421;Västra Götalands län;14;Samtliga;128;16,2;71,1;11,7;17,2;
Orust;1421;Västra Götalands län;14;Kommunal;110;16,9;68,2;12,7;19,1;
Orust;1421;Västra Götalands län;14;Enskild;18;11,9;~100;..;..;
Osby;1273;Skåne län;12;Samtliga;173;17,0;67,1;8,7;24,3;
Osby;1273;Skåne län;12;Kommunal;173;17,0;67,1;8,7;24,3;
Oskarshamn;0882;Kalmar län;08;Samtliga;317;17,0;62,1;11,7;26,2;
Oskarshamn;0882;Kalmar län;08;Kommunal;317;17,0;62,1;11,7;26,2;
Ovanåker;2121;Gävleborgs län;21;Samtliga;128;17,0;73,4;13,3;13,3;
Ovanåker;2121;Gävleborgs län;21;Kommunal;128;17,0;73,4;13,3;13,3;
Oxelösund;0481;Södermanlands län;04;Samtliga;124;17,1;64,5;12,1;23,4;
Oxelösund;0481;Södermanlands län;04;Kommunal;124;17,1;64,5;12,1;23,4;
Pajala;2521;Norrbottens län;25;Samtliga;65;16,7;64,6;20,0;15,4;
Pajala;2521;Norrbottens län;25;Kommunal;57;16,6;63,2;19,3;17,5;
Pajala;2521;Norrbottens län;25;Enskild;8;17,3;~100;..;.;
Partille;1402;Västra Götalands län;14;Samtliga;527;13,9;73,8;8,7;17,5;
Partille;1402;Västra Götalands län;14;Kommunal;505;13,8;72,9;9,1;18,0;
Partille;1402;Västra Götalands län;14;Enskild;22;17,1;~100;.;..;
Perstorp;1275;Skåne län;12;Samtliga;92;17,0;52,2;13,0;34,8;
Perstorp;1275;Skåne län;12;Kommunal;92;17,0;52,2;13,0;34,8;
Piteå;2581;Norrbottens län;25;Samtliga;466;16,9;81,3;8,4;10,3;
Piteå;2581;Norrbottens län;25;Kommunal;462;16,9;81,2;8,4;10,4;
Piteå;2581;Norrbottens län;25;Enskild;..;..;..;.;.;
Ragunda;2303;Jämtlands län;23;Samtliga;56;16,8;58,9;12,5;28,6;
Ragunda;2303;Jämtlands län;23;Kommunal;56;16,8;58,9;12,5;28,6;
Robertsfors;2409;Västerbottens län;24;Samtliga;67;16,8;79,1;9,0;11,9;
Robertsfors;2409;Västerbottens län;24;Kommunal;67;16,8;79,1;9,0;11,9;
Ronneby;1081;Blekinge län;10;Samtliga;346;17,1;59,8;12,7;27,5;
Ronneby;1081;Blekinge län;10;Kommunal;284;17,1;61,3;12,7;26,1;
Ronneby;1081;Blekinge län;10;Enskild;62;17,0;53,2;12,9;33,9;
Rättvik;2031;Dalarnas län;20;Samtliga;103;16,6;67,0;8,7;24,3;
Rättvik;2031;Dalarnas län;20;Kommunal;103;16,6;67,0;8,7;24,3;
Sala;1981;Västmanlands län;19;Samtliga;305;17,1;71,5;11,5;17,0;
Sala;1981;Västmanlands län;19;Kommunal;305;17,1;71,5;11,5;17,0;
Salem;0128;Stockholms län;01;Samtliga;216;17,1;67,1;16,7;16,2;
Salem;0128;Stockholms län;01;Kommunal;191;17,1;67,0;17,3;15,7;
Salem;0128;Stockholms län;01;Enskild;25;17,1;68,0;..;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;425;17,0;57,2;14,6;28,2;
Sandviken;2181;Gävleborgs län;21;Kommunal;404;17,0;55,9;15,3;28,7;
Sandviken;2181;Gävleborgs län;21;Enskild;21;17,0;~100;.;..;
Sigtuna;0191;Stockholms län;01;Samtliga;649;16,8;68,6;11,7;19,7;
Sigtuna;0191;Stockholms län;01;Kommunal;553;17,0;65,3;12,3;22,4;
Sigtuna;0191;Stockholms län;01;Enskild;96;15,4;87,5;..;..;
Simrishamn;1291;Skåne län;12;Samtliga;140;16,1;64,3;9,3;26,4;
Simrishamn;1291;Skåne län;12;Kommunal;98;17,1;58,2;11,2;30,6;
Simrishamn;1291;Skåne län;12;Enskild;42;13,7;78,6;..;..;
Sjöbo;1265;Skåne län;12;Samtliga;212;16,7;66,0;11,3;22,6;
Sjöbo;1265;Skåne län;12;Kommunal;173;16,9;63,0;11,0;26,0;
Sjöbo;1265;Skåne län;12;Enskild;39;15,7;79,5;..;..;
Skara;1495;Västra Götalands län;14;Samtliga;183;16,4;66,1;13,7;20,2;
Skara;1495;Västra Götalands län;14;Kommunal;167;17,0;65,9;13,2;21,0;
Skara;1495;Västra Götalands län;14;Enskild;16;9,9;68,8;..;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;839;15,9;76,0;9,8;14,2;
Skellefteå;2482;Västerbottens län;24;Kommunal;772;16,0;76,6;10,0;13,5;
Skellefteå;2482;Västerbottens län;24;Enskild;67;15,1;70,1;7,5;22,4;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;29;17,1;44,8;27,6;27,6;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;29;17,1;44,8;27,6;27,6;
Skurup;1264;Skåne län;12;Samtliga;200;17,0;61,0;16,0;23,0;
Skurup;1264;Skåne län;12;Kommunal;192;17,0;62,5;15,1;22,4;
Skurup;1264;Skåne län;12;Enskild;8;16,0;..;..;..;
Skövde;1496;Västra Götalands län;14;Samtliga;623;17,0;75,1;10,0;14,9;
Skövde;1496;Västra Götalands län;14;Kommunal;553;17,0;75,8;10,3;13,9;
Skövde;1496;Västra Götalands län;14;Enskild;70;16,9;70,0;7,1;22,9;
Smedjebacken;2061;Dalarnas län;20;Samtliga;131;16,8;63,4;16,8;19,8;
Smedjebacken;2061;Dalarnas län;20;Kommunal;131;16,8;63,4;16,8;19,8;
Sollefteå;2283;Västernorrlands län;22;Samtliga;203;16,6;68,0;12,3;19,7;
Sollefteå;2283;Västernorrlands län;22;Kommunal;197;16,6;68,5;12,2;19,3;
Sollefteå;2283;Västernorrlands län;22;Enskild;6;16,0;..;..;..;
Sollentuna;0163;Stockholms län;01;Samtliga;1 029;15,8;76,5;9,8;13,7;
Sollentuna;0163;Stockholms län;01;Kommunal;731;15,8;78,2;8,3;13,4;
Sollentuna;0163;Stockholms län;01;Enskild;298;15,8;72,1;13,4;14,4;
Solna;0184;Stockholms län;01;Samtliga;678;17,0;73,7;9,3;17,0;
Solna;0184;Stockholms län;01;Kommunal;312;17,1;69,9;11,2;18,9;
Solna;0184;Stockholms län;01;Enskild;366;17,0;77,0;7,7;15,3;
Sorsele;2422;Västerbottens län;24;Samtliga;20;10,9;~100;..;..;
Sorsele;2422;Västerbottens län;24;Kommunal;20;10,9;~100;..;..;
Sotenäs;1427;Västra Götalands län;14;Samtliga;68;16,9;80,9;..;..;
Sotenäs;1427;Västra Götalands län;14;Kommunal;68;16,9;80,9;..;..;
Staffanstorp;1230;Skåne län;12;Samtliga;322;17,0;73,3;10,9;15,8;
Staffanstorp;1230;Skåne län;12;Kommunal;248;17,0;75,8;10,1;14,1;
Staffanstorp;1230;Skåne län;12;Enskild;74;17,1;64,9;13,5;21,6;
Stenungsund;1415;Västra Götalands län;14;Samtliga;336;16,9;69,9;11,3;18,8;
Stenungsund;1415;Västra Götalands län;14;Kommunal;315;16,9;70,5;11,1;18,4;
Stenungsund;1415;Västra Götalands län;14;Enskild;21;17,0;61,9;..;..;
Stockholm;0180;Stockholms län;01;Samtliga;10 492;16,5;75,7;9,6;14,7;
Stockholm;0180;Stockholms län;01;Kommunal;7 365;16,6;77,3;8,9;13,9;
Stockholm;0180;Stockholms län;01;Enskild;3 127;16,3;72,0;11,4;16,6;
Storfors;1760;Värmlands län;17;Samtliga;27;15,9;..;..;51,9;
Storfors;1760;Värmlands län;17;Kommunal;27;15,9;..;..;51,9;
Storuman;2421;Västerbottens län;24;Statlig;..;..;..;..;..;
Storuman;2421;Västerbottens län;24;Samtliga;65;16,9;70,8;13,8;15,4;
Storuman;2421;Västerbottens län;24;Kommunal;64;16,9;70,3;14,1;15,6;
Strängnäs;0486;Södermanlands län;04;Samtliga;463;16,9;61,1;12,7;26,1;
Strängnäs;0486;Södermanlands län;04;Kommunal;238;16,9;50,4;11,3;38,2;
Strängnäs;0486;Södermanlands län;04;Enskild;225;16,9;72,4;14,2;13,3;
Strömstad;1486;Västra Götalands län;14;Samtliga;175;15,1;69,1;13,7;17,1;
Strömstad;1486;Västra Götalands län;14;Kommunal;175;15,1;69,1;13,7;17,1;
Strömsund;2313;Jämtlands län;23;Samtliga;127;13,5;73,2;5,5;21,3;
Strömsund;2313;Jämtlands län;23;Kommunal;127;13,5;73,2;5,5;21,3;
Sundbyberg;0183;Stockholms län;01;Samtliga;672;17,1;72,5;9,4;18,2;
Sundbyberg;0183;Stockholms län;01;Kommunal;359;16,9;74,1;8,1;17,8;
Sundbyberg;0183;Stockholms län;01;Enskild;313;17,2;70,6;10,9;18,5;
Sundsvall;2281;Västernorrlands län;22;Samtliga;1 147;16,8;73,3;9,9;16,7;
Sundsvall;2281;Västernorrlands län;22;Kommunal;702;17,0;67,1;11,1;21,8;
Sundsvall;2281;Västernorrlands län;22;Enskild;445;16,5;83,1;8,1;8,8;
Sunne;1766;Värmlands län;17;Samtliga;134;16,8;72,4;10,4;17,2;
Sunne;1766;Värmlands län;17;Kommunal;123;17,0;72,4;10,6;17,1;
Sunne;1766;Värmlands län;17;Enskild;11;14,9;~100;..;..;
Surahammar;1907;Västmanlands län;19;Samtliga;126;16,9;68,3;10,3;21,4;
Surahammar;1907;Västmanlands län;19;Kommunal;126;16,9;68,3;10,3;21,4;
Svalöv;1214;Skåne län;12;Samtliga;175;16,7;62,9;10,3;26,9;
Svalöv;1214;Skåne län;12;Kommunal;152;16,7;63,8;10,5;25,7;
Svalöv;1214;Skåne län;12;Enskild;23;16,9;56,5;..;..;
Svedala;1263;Skåne län;12;Samtliga;325;17,0;73,2;12,3;14,5;
Svedala;1263;Skåne län;12;Kommunal;325;17,0;73,2;12,3;14,5;
Svenljunga;1465;Västra Götalands län;14;Samtliga;129;17,0;48,8;16,3;34,9;
Svenljunga;1465;Västra Götalands län;14;Kommunal;129;17,0;48,8;16,3;34,9;
Säffle;1785;Värmlands län;17;Samtliga;142;16,9;61,3;9,9;28,9;
Säffle;1785;Värmlands län;17;Kommunal;120;16,9;60,8;8,3;30,8;
Säffle;1785;Värmlands län;17;Enskild;22;17,0;63,6;..;..;
Säter;2082;Dalarnas län;20;Samtliga;124;17,0;71,0;8,1;21,0;
Säter;2082;Dalarnas län;20;Kommunal;124;17,0;71,0;8,1;21,0;
Sävsjö;0684;Jönköpings län;06;Samtliga;153;17,0;79,7;7,2;13,1;
Sävsjö;0684;Jönköpings län;06;Kommunal;143;17,1;78,3;7,7;14,0;
Sävsjö;0684;Jönköpings län;06;Enskild;10;15,0;100,0;.;.;
Söderhamn;2182;Gävleborgs län;21;Samtliga;272;16,6;57,4;15,8;26,8;
Söderhamn;2182;Gävleborgs län;21;Kommunal;254;16,8;57,9;15,4;26,8;
Söderhamn;2182;Gävleborgs län;21;Enskild;18;14,2;50,0;..;..;
Söderköping;0582;Östergötlands län;05;Samtliga;167;17,0;74,9;10,2;15,0;
Söderköping;0582;Östergötlands län;05;Kommunal;167;17,0;74,9;10,2;15,0;
Södertälje;0181;Stockholms län;01;Samtliga;1 156;17,2;63,0;15,5;21,5;
Södertälje;0181;Stockholms län;01;Kommunal;879;17,2;61,7;14,0;24,3;
Södertälje;0181;Stockholms län;01;Enskild;277;17,2;67,1;20,2;12,6;
Sölvesborg;1083;Blekinge län;10;Samtliga;198;16,9;66,7;8,6;24,7;
Sölvesborg;1083;Blekinge län;10;Kommunal;198;16,9;66,7;8,6;24,7;
Tanum;1435;Västra Götalands län;14;Samtliga;131;16,4;62,6;9,2;28,2;
Tanum;1435;Västra Götalands län;14;Kommunal;131;16,4;62,6;9,2;28,2;
Tibro;1472;Västra Götalands län;14;Samtliga;135;17,0;66,7;12,6;20,7;
Tibro;1472;Västra Götalands län;14;Kommunal;135;17,0;66,7;12,6;20,7;
Tidaholm;1498;Västra Götalands län;14;Samtliga;137;16,8;67,2;8,0;24,8;
Tidaholm;1498;Västra Götalands län;14;Kommunal;137;16,8;67,2;8,0;24,8;
Tierp;0360;Uppsala län;03;Samtliga;225;16,8;49,8;18,7;31,6;
Tierp;0360;Uppsala län;03;Kommunal;225;16,8;49,8;18,7;31,6;
Timrå;2262;Västernorrlands län;22;Samtliga;189;16,9;67,2;13,2;19,6;
Timrå;2262;Västernorrlands län;22;Kommunal;189;16,9;67,2;13,2;19,6;
Tingsryd;0763;Kronobergs län;07;Samtliga;120;16,8;68,3;10,8;20,8;
Tingsryd;0763;Kronobergs län;07;Kommunal;109;16,8;68,8;11,0;20,2;
Tingsryd;0763;Kronobergs län;07;Enskild;11;16,9;~100;..;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;155;16,9;67,1;12,3;20,6;
Tjörn;1419;Västra Götalands län;14;Kommunal;155;16,9;67,1;12,3;20,6;
Tomelilla;1270;Skåne län;12;Samtliga;136;16,4;64,7;10,3;25,0;
Tomelilla;1270;Skåne län;12;Kommunal;116;16,3;60,3;11,2;28,4;
Tomelilla;1270;Skåne län;12;Enskild;20;17,0;~100;..;..;
Torsby;1737;Värmlands län;17;Samtliga;126;16,9;63,5;10,3;26,2;
Torsby;1737;Värmlands län;17;Kommunal;126;16,9;63,5;10,3;26,2;
Torsås;0834;Kalmar län;08;Samtliga;57;16,8;66,7;8,8;24,6;
Torsås;0834;Kalmar län;08;Kommunal;57;16,8;66,7;8,8;24,6;
Tranemo;1452;Västra Götalands län;14;Samtliga;124;17,0;64,5;12,1;23,4;
Tranemo;1452;Västra Götalands län;14;Kommunal;124;17,0;64,5;12,1;23,4;
Tranås;0687;Jönköpings län;06;Samtliga;223;16,6;69,5;13,9;16,6;
Tranås;0687;Jönköpings län;06;Kommunal;218;16,7;69,3;14,2;16,5;
Tranås;0687;Jönköpings län;06;Enskild;5;13,0;..;.;..;
Trelleborg;1287;Skåne län;12;Samtliga;559;17,1;59,0;12,0;29,0;
Trelleborg;1287;Skåne län;12;Kommunal;472;17,0;59,3;11,9;28,8;
Trelleborg;1287;Skåne län;12;Enskild;87;17,2;57,5;12,6;29,9;
Trollhättan;1488;Västra Götalands län;14;Samtliga;738;17,0;67,3;11,4;21,3;
Trollhättan;1488;Västra Götalands län;14;Kommunal;630;17,1;68,6;11,3;20,2;
Trollhättan;1488;Västra Götalands län;14;Enskild;108;16,7;60,2;12,0;27,8;
Trosa;0488;Södermanlands län;04;Samtliga;205;17,0;74,1;15,6;10,2;
Trosa;0488;Södermanlands län;04;Kommunal;205;17,0;74,1;15,6;10,2;
Tyresö;0138;Stockholms län;01;Samtliga;694;16,9;76,1;9,8;14,1;
Tyresö;0138;Stockholms län;01;Kommunal;496;16,8;77,0;9,5;13,5;
Tyresö;0138;Stockholms län;01;Enskild;198;17,1;73,7;10,6;15,7;
Täby;0160;Stockholms län;01;Samtliga;1 264;16,8;80,5;7,0;12,5;
Täby;0160;Stockholms län;01;Kommunal;543;16,5;82,5;7,0;10,5;
Täby;0160;Stockholms län;01;Enskild;721;17,0;78,9;7,1;14,0;
Töreboda;1473;Västra Götalands län;14;Samtliga;96;17,1;59,4;15,6;25,0;
Töreboda;1473;Västra Götalands län;14;Kommunal;82;17,1;58,5;15,9;25,6;
Töreboda;1473;Västra Götalands län;14;Enskild;14;16,9;64,3;..;..;
Uddevalla;1485;Västra Götalands län;14;Samtliga;719;16,9;68,7;13,1;18,2;
Uddevalla;1485;Västra Götalands län;14;Kommunal;630;17,0;67,9;13,8;18,3;
Uddevalla;1485;Västra Götalands län;14;Enskild;89;16,4;74,2;7,9;18,0;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;316;17,1;64,6;13,6;21,8;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;300;17,1;63,7;14,0;22,3;
Ulricehamn;1491;Västra Götalands län;14;Enskild;16;17,0;~100;..;..;
Umeå;2480;Västerbottens län;24;Samtliga;1 523;15,9;80,0;8,1;12,0;
Umeå;2480;Västerbottens län;24;Kommunal;1 246;16,1;79,6;7,4;13,0;
Umeå;2480;Västerbottens län;24;Enskild;277;15,1;81,6;11,2;7,2;
Upplands Väsby;0114;Stockholms län;01;Samtliga;571;14,8;67,8;12,3;20,0;
Upplands Väsby;0114;Stockholms län;01;Kommunal;265;15,0;58,1;12,8;29,1;
Upplands Väsby;0114;Stockholms län;01;Enskild;306;14,7;76,1;11,8;12,1;
Upplands-Bro;0139;Stockholms län;01;Samtliga;415;15,7;63,1;15,7;21,2;
Upplands-Bro;0139;Stockholms län;01;Kommunal;341;15,4;65,1;14,1;20,8;
Upplands-Bro;0139;Stockholms län;01;Enskild;74;17,1;54,1;23,0;23,0;
Uppsala;0380;Uppsala län;03;Samtliga;2 688;16,7;73,3;9,4;17,3;
Uppsala;0380;Uppsala län;03;Kommunal;1 992;16,9;69,6;9,8;20,6;
Uppsala;0380;Uppsala län;03;Enskild;696;16,0;83,8;8,3;7,9;
Uppvidinge;0760;Kronobergs län;07;Samtliga;93;16,8;66,7;12,9;20,4;
Uppvidinge;0760;Kronobergs län;07;Kommunal;89;16,8;65,2;13,5;21,3;
Uppvidinge;0760;Kronobergs län;07;Enskild;..;..;..;.;.;
Vadstena;0584;Östergötlands län;05;Samtliga;72;16,9;77,8;8,3;13,9;
Vadstena;0584;Östergötlands län;05;Kommunal;72;16,9;77,8;8,3;13,9;
Vaggeryd;0665;Jönköpings län;06;Samtliga;212;17,0;69,3;9,0;21,7;
Vaggeryd;0665;Jönköpings län;06;Kommunal;199;17,0;67,3;9,5;23,1;
Vaggeryd;0665;Jönköpings län;06;Enskild;13;17,0;100,0;.;.;
