Statistik från Skolverket, https://www.skolverket.se

Grundskola - Betyg årskurs 6, andel som fått godkänt betyg (A-E), samtliga elever
Valt läsår: 2024/25

Kommun;Kommun-kod;Län;Läns-kod;Typ av huvudman;Antal elever;Antal ämnesbetyg (genomsnitt);Andel (%) elever som fått godkänt betyg i alla ämnen;Andel (%) elever som ej fått godkänt betyg i ett ämne;Andel (%) elever som ej fått godkänt betyg i fler, alternativt alla ämnen;
Lidingö;0186;Stockholms län;01;Enskild;155;14,3;89,7;7,1;3,2;
Lidköping;1494;Västra Götalands län;14;Samtliga;472;16,7;74,4;7,8;17,8;
Lidköping;1494;Västra Götalands län;14;Kommunal;436;17,0;72,5;8,3;19,3;
Lidköping;1494;Västra Götalands län;14;Enskild;36;14,0;~100;..;.;
Lilla Edet;1462;Västra Götalands län;14;Samtliga;159;17,0;64,2;16,4;19,5;
Lilla Edet;1462;Västra Götalands län;14;Kommunal;147;17,0;68,0;15,0;17,0;
Lilla Edet;1462;Västra Götalands län;14;Enskild;12;17,2;..;..;50,0;
Lindesberg;1885;Örebro län;18;Samtliga;258;16,5;62,0;10,9;27,1;
Lindesberg;1885;Örebro län;18;Kommunal;244;16,7;61,1;10,7;28,3;
Lindesberg;1885;Örebro län;18;Enskild;14;13,0;~100;..;..;
Linköping;0580;Östergötlands län;05;Samtliga;1 929;16,8;72,1;8,5;19,4;
Linköping;0580;Östergötlands län;05;Kommunal;1 727;17,0;72,8;8,0;19,2;
Linköping;0580;Östergötlands län;05;Enskild;202;15,3;66,3;12,4;21,3;
Ljungby;0781;Kronobergs län;07;Samtliga;288;16,9;71,5;10,8;17,7;
Ljungby;0781;Kronobergs län;07;Kommunal;266;16,9;70,7;10,9;18,4;
Ljungby;0781;Kronobergs län;07;Enskild;22;16,9;~100;..;..;
Ljusdal;2161;Gävleborgs län;21;Samtliga;201;16,9;61,2;15,9;22,9;
Ljusdal;2161;Gävleborgs län;21;Kommunal;167;17,1;59,3;14,4;26,3;
Ljusdal;2161;Gävleborgs län;21;Enskild;34;15,8;70,6;..;..;
Ljusnarsberg;1864;Örebro län;18;Samtliga;27;16,9;33,3;22,2;44,4;
Ljusnarsberg;1864;Örebro län;18;Kommunal;27;16,9;33,3;22,2;44,4;
Lomma;1262;Skåne län;12;Samtliga;439;14,8;90,7;2,7;6,6;
Lomma;1262;Skåne län;12;Kommunal;418;14,7;90,9;2,9;6,2;
Lomma;1262;Skåne län;12;Enskild;21;16,9;~100;.;..;
Ludvika;2085;Dalarnas län;20;Samtliga;360;17,0;51,7;15,3;33,1;
Ludvika;2085;Dalarnas län;20;Kommunal;337;17,0;49,6;16,0;34,4;
Ludvika;2085;Dalarnas län;20;Enskild;23;17,0;~100;..;..;
Luleå;2580;Norrbottens län;25;Samtliga;793;16,3;77,6;9,2;13,2;
Luleå;2580;Norrbottens län;25;Kommunal;697;16,3;75,8;10,0;14,2;
Luleå;2580;Norrbottens län;25;Enskild;96;16,4;90,6;..;..;
Lund;1281;Skåne län;12;Samtliga;1 638;16,6;79,1;8,2;12,8;
Lund;1281;Skåne län;12;Kommunal;1 307;16,5;78,3;8,0;13,7;
Lund;1281;Skåne län;12;Enskild;331;16,9;82,2;8,8;9,1;
Lycksele;2481;Västerbottens län;24;Samtliga;124;16,5;69,4;11,3;19,4;
Lycksele;2481;Västerbottens län;24;Kommunal;124;16,5;69,4;11,3;19,4;
Lysekil;1484;Västra Götalands län;14;Samtliga;164;16,7;68,3;15,2;16,5;
Lysekil;1484;Västra Götalands län;14;Kommunal;164;16,7;68,3;15,2;16,5;
Malmö;1280;Skåne län;12;Samtliga;4 015;16,8;64,1;12,9;23,0;
Malmö;1280;Skåne län;12;Kommunal;3 392;17,1;62,3;13,0;24,7;
Malmö;1280;Skåne län;12;Enskild;623;15,3;74,0;12,2;13,8;
Malung-Sälen;2023;Dalarnas län;20;Samtliga;97;13,9;70,1;10,3;19,6;
Malung-Sälen;2023;Dalarnas län;20;Kommunal;97;13,9;70,1;10,3;19,6;
Malå;2418;Västerbottens län;24;Samtliga;41;15,8;78,0;..;..;
Malå;2418;Västerbottens län;24;Kommunal;41;15,8;78,0;..;..;
Mariestad;1493;Västra Götalands län;14;Samtliga;276;17,0;70,3;9,8;19,9;
Mariestad;1493;Västra Götalands län;14;Kommunal;250;17,0;68,8;10,4;20,8;
Mariestad;1493;Västra Götalands län;14;Enskild;26;17,0;~100;..;..;
Mark;1463;Västra Götalands län;14;Samtliga;399;16,1;67,7;12,8;19,5;
Mark;1463;Västra Götalands län;14;Kommunal;371;16,1;67,4;13,2;19,4;
Mark;1463;Västra Götalands län;14;Enskild;28;15,8;71,4;..;..;
Markaryd;0767;Kronobergs län;07;Samtliga;112;17,1;49,1;16,1;34,8;
Markaryd;0767;Kronobergs län;07;Kommunal;112;17,1;49,1;16,1;34,8;
Mellerud;1461;Västra Götalands län;14;Samtliga;86;16,7;61,6;7,0;31,4;
Mellerud;1461;Västra Götalands län;14;Kommunal;86;16,7;61,6;7,0;31,4;
Mjölby;0586;Östergötlands län;05;Samtliga;304;16,9;71,7;11,8;16,4;
Mjölby;0586;Östergötlands län;05;Kommunal;304;16,9;71,7;11,8;16,4;
Mora;2062;Dalarnas län;20;Samtliga;226;16,8;64,2;12,4;23,5;
Mora;2062;Dalarnas län;20;Kommunal;215;16,9;63,7;13,0;23,3;
Mora;2062;Dalarnas län;20;Enskild;11;16,0;~100;.;..;
Motala;0583;Östergötlands län;05;Samtliga;509;17,0;71,7;13,2;15,1;
Motala;0583;Östergötlands län;05;Kommunal;449;17,0;71,0;13,4;15,6;
Motala;0583;Östergötlands län;05;Enskild;60;17,0;76,7;11,7;11,7;
Mullsjö;0642;Jönköpings län;06;Samtliga;102;16,8;63,7;8,8;27,5;
Mullsjö;0642;Jönköpings län;06;Kommunal;102;16,8;63,7;8,8;27,5;
Munkedal;1430;Västra Götalands län;14;Samtliga;145;16,9;69,0;11,0;20,0;
Munkedal;1430;Västra Götalands län;14;Kommunal;145;16,9;69,0;11,0;20,0;
Munkfors;1762;Värmlands län;17;Samtliga;37;17,1;48,6;..;..;
Munkfors;1762;Värmlands län;17;Kommunal;37;17,1;48,6;..;..;
Mölndal;1481;Västra Götalands län;14;Samtliga;855;16,5;73,8;9,9;16,3;
Mölndal;1481;Västra Götalands län;14;Kommunal;805;16,7;73,4;10,1;16,5;
Mölndal;1481;Västra Götalands län;14;Enskild;50;12,1;80,0;..;..;
Mönsterås;0861;Kalmar län;08;Samtliga;153;16,9;62,7;17,0;20,3;
Mönsterås;0861;Kalmar län;08;Kommunal;153;16,9;62,7;17,0;20,3;
Mörbylånga;0840;Kalmar län;08;Samtliga;210;17,0;83,8;7,1;9,0;
Mörbylånga;0840;Kalmar län;08;Kommunal;184;17,0;83,2;7,1;9,8;
Mörbylånga;0840;Kalmar län;08;Enskild;26;17,0;~100;..;..;
Nacka;0182;Stockholms län;01;Samtliga;1 556;16,5;86,4;6,2;7,3;
Nacka;0182;Stockholms län;01;Kommunal;955;16,3;85,4;6,1;8,5;
Nacka;0182;Stockholms län;01;Enskild;601;16,8;88,0;6,5;5,5;
Nora;1884;Örebro län;18;Samtliga;131;16,9;74,0;9,9;16,0;
Nora;1884;Örebro län;18;Kommunal;120;16,9;72,5;10,0;17,5;
Nora;1884;Örebro län;18;Enskild;11;17,0;~100;..;.;
Norberg;1962;Västmanlands län;19;Samtliga;59;16,5;64,4;16,9;18,6;
Norberg;1962;Västmanlands län;19;Kommunal;59;16,5;64,4;16,9;18,6;
Nordanstig;2132;Gävleborgs län;21;Samtliga;108;16,9;57,4;13,0;29,6;
Nordanstig;2132;Gävleborgs län;21;Kommunal;98;16,9;57,1;11,2;31,6;
Nordanstig;2132;Gävleborgs län;21;Enskild;10;16,8;~100;..;..;
Nordmaling;2401;Västerbottens län;24;Samtliga;66;12,0;65,2;10,6;24,2;
Nordmaling;2401;Västerbottens län;24;Kommunal;66;12,0;65,2;10,6;24,2;
Norrköping;0581;Östergötlands län;05;Samtliga;1 775;15,9;67,5;12,1;20,4;
Norrköping;0581;Östergötlands län;05;Kommunal;1 250;16,0;64,6;13,0;22,4;
Norrköping;0581;Östergötlands län;05;Enskild;525;15,6;74,5;9,9;15,6;
Norrtälje;0188;Stockholms län;01;Samtliga;658;16,3;68,5;14,0;17,5;
Norrtälje;0188;Stockholms län;01;Kommunal;457;16,9;66,7;14,4;18,8;
Norrtälje;0188;Stockholms län;01;Enskild;201;15,1;72,6;12,9;14,4;
Norsjö;2417;Västerbottens län;24;Samtliga;43;16,9;69,8;16,3;14,0;
Norsjö;2417;Västerbottens län;24;Kommunal;43;16,9;69,8;16,3;14,0;
Nybro;0881;Kalmar län;08;Samtliga;236;16,0;60,2;16,5;23,3;
Nybro;0881;Kalmar län;08;Kommunal;219;15,9;60,3;16,4;23,3;
Nybro;0881;Kalmar län;08;Enskild;17;16,7;58,8;..;..;
Nykvarn;0140;Stockholms län;01;Samtliga;147;17,0;83,7;10,2;6,1;
Nykvarn;0140;Stockholms län;01;Kommunal;147;17,0;83,7;10,2;6,1;
Nyköping;0480;Södermanlands län;04;Samtliga;711;16,8;67,9;10,3;21,8;
Nyköping;0480;Södermanlands län;04;Kommunal;570;16,9;64,2;11,2;24,6;
Nyköping;0480;Södermanlands län;04;Enskild;141;16,5;83,0;6,4;10,6;
Nynäshamn;0192;Stockholms län;01;Samtliga;300;14,9;71,0;10,7;18,3;
Nynäshamn;0192;Stockholms län;01;Kommunal;300;14,9;71,0;10,7;18,3;
Nässjö;0682;Jönköpings län;06;Samtliga;368;17,1;60,3;17,4;22,3;
Nässjö;0682;Jönköpings län;06;Kommunal;368;17,1;60,3;17,4;22,3;
Ockelbo;2101;Gävleborgs län;21;Samtliga;70;16,8;40,0;24,3;35,7;
Ockelbo;2101;Gävleborgs län;21;Kommunal;70;16,8;40,0;24,3;35,7;
Olofström;1060;Blekinge län;10;Samtliga;146;17,2;67,1;13,7;19,2;
Olofström;1060;Blekinge län;10;Kommunal;146;17,2;67,1;13,7;19,2;
Orsa;2034;Dalarnas län;20;Samtliga;60;14,7;65,0;..;..;
Orsa;2034;Dalarnas län;20;Kommunal;57;14,6;64,9;..;..;
Orsa;2034;Dalarnas län;20;Enskild;..;..;..;.;..;
Orust;1421;Västra Götalands län;14;Samtliga;152;16,6;66,4;15,8;17,8;
Orust;1421;Västra Götalands län;14;Kommunal;140;16,9;66,4;15,0;18,6;
Orust;1421;Västra Götalands län;14;Enskild;12;13,4;~100;..;..;
Osby;1273;Skåne län;12;Samtliga;164;16,2;70,7;12,2;17,1;
Osby;1273;Skåne län;12;Kommunal;164;16,2;70,7;12,2;17,1;
Oskarshamn;0882;Kalmar län;08;Samtliga;317;17,0;64,7;10,4;24,9;
Oskarshamn;0882;Kalmar län;08;Kommunal;310;17,0;63,9;10,6;25,5;
Oskarshamn;0882;Kalmar län;08;Enskild;7;17,0;100,0;.;.;
Ovanåker;2121;Gävleborgs län;21;Samtliga;136;16,9;69,1;9,6;21,3;
Ovanåker;2121;Gävleborgs län;21;Kommunal;136;16,9;69,1;9,6;21,3;
Oxelösund;0481;Södermanlands län;04;Samtliga;127;17,0;59,8;13,4;26,8;
Oxelösund;0481;Södermanlands län;04;Kommunal;127;17,0;59,8;13,4;26,8;
Pajala;2521;Norrbottens län;25;Samtliga;58;16,8;63,8;19,0;17,2;
Pajala;2521;Norrbottens län;25;Kommunal;54;16,8;63,0;18,5;18,5;
Pajala;2521;Norrbottens län;25;Enskild;..;..;..;..;.;
Partille;1402;Västra Götalands län;14;Samtliga;576;15,5;75,0;8,0;17,0;
Partille;1402;Västra Götalands län;14;Kommunal;554;15,5;74,2;8,3;17,5;
Partille;1402;Västra Götalands län;14;Enskild;22;17,0;~100;.;..;
Perstorp;1275;Skåne län;12;Samtliga;88;16,8;54,5;13,6;31,8;
Perstorp;1275;Skåne län;12;Kommunal;88;16,8;54,5;13,6;31,8;
Piteå;2581;Norrbottens län;25;Samtliga;458;16,7;79,5;7,2;13,3;
Piteå;2581;Norrbottens län;25;Kommunal;443;16,9;79,2;7,2;13,5;
Piteå;2581;Norrbottens län;25;Enskild;15;12,0;~100;..;..;
Ragunda;2303;Jämtlands län;23;Samtliga;64;16,8;54,7;18,8;26,6;
Ragunda;2303;Jämtlands län;23;Kommunal;64;16,8;54,7;18,8;26,6;
Robertsfors;2409;Västerbottens län;24;Samtliga;77;16,9;76,6;11,7;11,7;
Robertsfors;2409;Västerbottens län;24;Kommunal;77;16,9;76,6;11,7;11,7;
Ronneby;1081;Blekinge län;10;Samtliga;343;17,0;64,7;14,3;21,0;
Ronneby;1081;Blekinge län;10;Kommunal;296;17,1;63,5;15,9;20,6;
Ronneby;1081;Blekinge län;10;Enskild;47;16,9;72,3;..;..;
Rättvik;2031;Dalarnas län;20;Samtliga;86;16,2;68,6;9,3;22,1;
Rättvik;2031;Dalarnas län;20;Kommunal;86;16,2;68,6;9,3;22,1;
Sala;1981;Västmanlands län;19;Samtliga;287;17,1;69,7;9,4;20,9;
Sala;1981;Västmanlands län;19;Kommunal;287;17,1;69,7;9,4;20,9;
Salem;0128;Stockholms län;01;Samtliga;228;17,1;65,8;12,3;21,9;
Salem;0128;Stockholms län;01;Kommunal;200;17,1;63,0;12,5;24,5;
Salem;0128;Stockholms län;01;Enskild;28;17,1;~100;..;..;
Sandviken;2181;Gävleborgs län;21;Samtliga;443;16,9;57,3;15,8;26,9;
Sandviken;2181;Gävleborgs län;21;Kommunal;419;16,9;56,1;16,5;27,4;
Sandviken;2181;Gävleborgs län;21;Enskild;24;17,0;79,2;..;..;
Sigtuna;0191;Stockholms län;01;Samtliga;603;16,9;69,0;10,6;20,4;
Sigtuna;0191;Stockholms län;01;Kommunal;509;17,1;67,6;10,4;22,0;
Sigtuna;0191;Stockholms län;01;Enskild;94;15,5;76,6;11,7;11,7;
Simrishamn;1291;Skåne län;12;Samtliga;158;16,3;81,6;5,1;13,3;
Simrishamn;1291;Skåne län;12;Kommunal;115;17,1;78,3;6,1;15,7;
Simrishamn;1291;Skåne län;12;Enskild;43;13,9;~100;..;..;
Sjöbo;1265;Skåne län;12;Samtliga;200;16,8;66,0;9,0;25,0;
Sjöbo;1265;Skåne län;12;Kommunal;166;17,0;63,3;8,4;28,3;
Sjöbo;1265;Skåne län;12;Enskild;34;15,9;79,4;..;..;
Skara;1495;Västra Götalands län;14;Samtliga;228;16,3;54,8;16,7;28,5;
Skara;1495;Västra Götalands län;14;Kommunal;208;16,9;52,9;16,3;30,8;
Skara;1495;Västra Götalands län;14;Enskild;20;9,9;75,0;..;..;
Skellefteå;2482;Västerbottens län;24;Samtliga;806;16,1;72,5;9,7;17,9;
Skellefteå;2482;Västerbottens län;24;Kommunal;763;16,1;72,9;9,2;18,0;
Skellefteå;2482;Västerbottens län;24;Enskild;43;15,9;65,1;18,6;16,3;
Skinnskatteberg;1904;Västmanlands län;19;Samtliga;43;16,7;44,2;23,3;32,6;
Skinnskatteberg;1904;Västmanlands län;19;Kommunal;43;16,7;44,2;23,3;32,6;
Skurup;1264;Skåne län;12;Samtliga;209;16,9;66,5;12,4;21,1;
Skurup;1264;Skåne län;12;Kommunal;203;17,0;67,0;12,3;20,7;
Skurup;1264;Skåne län;12;Enskild;6;16,2;..;..;..;
Skövde;1496;Västra Götalands län;14;Samtliga;644;17,0;74,7;10,2;15,1;
Skövde;1496;Västra Götalands län;14;Kommunal;574;16,9;74,4;10,3;15,3;
Skövde;1496;Västra Götalands län;14;Enskild;70;17,0;77,1;10,0;12,9;
Smedjebacken;2061;Dalarnas län;20;Samtliga;107;16,9;59,8;15,9;24,3;
Smedjebacken;2061;Dalarnas län;20;Kommunal;107;16,9;59,8;15,9;24,3;
Sollefteå;2283;Västernorrlands län;22;Samtliga;178;16,3;66,9;10,7;22,5;
Sollefteå;2283;Västernorrlands län;22;Kommunal;176;16,3;67,6;9,7;22,7;
Sollefteå;2283;Västernorrlands län;22;Enskild;..;..;.;..;.;
Sollentuna;0163;Stockholms län;01;Samtliga;1 036;15,8;79,2;8,2;12,6;
Sollentuna;0163;Stockholms län;01;Kommunal;778;15,7;80,8;7,2;12,0;
Sollentuna;0163;Stockholms län;01;Enskild;258;16,3;74,0;11,2;14,7;
Solna;0184;Stockholms län;01;Samtliga;667;17,0;73,0;10,2;16,8;
Solna;0184;Stockholms län;01;Kommunal;286;17,1;69,2;11,9;18,9;
Solna;0184;Stockholms län;01;Enskild;381;16,9;75,9;8,9;15,2;
Sorsele;2422;Västerbottens län;24;Samtliga;25;12,0;~100;..;.;
Sorsele;2422;Västerbottens län;24;Kommunal;25;12,0;~100;..;.;
Sotenäs;1427;Västra Götalands län;14;Samtliga;80;16,8;76,3;8,8;15,0;
Sotenäs;1427;Västra Götalands län;14;Kommunal;80;16,8;76,3;8,8;15,0;
Staffanstorp;1230;Skåne län;12;Samtliga;426;16,9;77,2;9,2;13,6;
Staffanstorp;1230;Skåne län;12;Kommunal;355;17,0;79,2;9,0;11,8;
Staffanstorp;1230;Skåne län;12;Enskild;71;16,3;67,6;9,9;22,5;
Stenungsund;1415;Västra Götalands län;14;Samtliga;360;16,9;73,3;12,8;13,9;
Stenungsund;1415;Västra Götalands län;14;Kommunal;338;17,0;73,7;13,3;13,0;
Stenungsund;1415;Västra Götalands län;14;Enskild;22;16,2;68,2;..;..;
Stockholm;0180;Stockholms län;01;Samtliga;10 517;16,5;76,6;9,5;13,9;
Stockholm;0180;Stockholms län;01;Kommunal;7 336;16,6;78,1;8,4;13,6;
Stockholm;0180;Stockholms län;01;Enskild;3 181;16,3;73,1;12,2;14,7;
Storfors;1760;Värmlands län;17;Samtliga;39;16,7;61,5;15,4;23,1;
Storfors;1760;Värmlands län;17;Kommunal;39;16,7;61,5;15,4;23,1;
Storuman;2421;Västerbottens län;24;Statlig;..;..;..;..;..;
Storuman;2421;Västerbottens län;24;Samtliga;57;16,8;63,2;14,0;22,8;
Storuman;2421;Västerbottens län;24;Kommunal;56;16,8;62,5;14,3;23,2;
Strängnäs;0486;Södermanlands län;04;Samtliga;471;17,0;72,2;8,3;19,5;
Strängnäs;0486;Södermanlands län;04;Kommunal;242;17,0;62,8;7,9;29,3;
Strängnäs;0486;Södermanlands län;04;Enskild;229;16,9;82,1;8,7;9,2;
Strömstad;1486;Västra Götalands län;14;Samtliga;181;16,7;60,2;15,5;24,3;
Strömstad;1486;Västra Götalands län;14;Kommunal;181;16,7;60,2;15,5;24,3;
Strömsund;2313;Jämtlands län;23;Samtliga;123;13,7;65,9;17,1;17,1;
Strömsund;2313;Jämtlands län;23;Kommunal;123;13,7;65,9;17,1;17,1;
Sundbyberg;0183;Stockholms län;01;Samtliga;651;17,2;70,5;12,6;16,9;
Sundbyberg;0183;Stockholms län;01;Kommunal;380;17,2;76,3;10,5;13,2;
Sundbyberg;0183;Stockholms län;01;Enskild;271;17,2;62,4;15,5;22,1;
Sundsvall;2281;Västernorrlands län;22;Samtliga;1 081;16,8;67,6;10,4;22,0;
Sundsvall;2281;Västernorrlands län;22;Kommunal;656;16,8;60,2;11,9;27,9;
Sundsvall;2281;Västernorrlands län;22;Enskild;425;16,7;79,1;8,0;12,9;
Sunne;1766;Värmlands län;17;Samtliga;142;16,8;73,2;12,0;14,8;
Sunne;1766;Värmlands län;17;Kommunal;127;17,0;70,1;13,4;16,5;
Sunne;1766;Värmlands län;17;Enskild;15;14,9;100,0;.;.;
Surahammar;1907;Västmanlands län;19;Samtliga;130;16,9;69,2;10,0;20,8;
Surahammar;1907;Västmanlands län;19;Kommunal;130;16,9;69,2;10,0;20,8;
Svalöv;1214;Skåne län;12;Samtliga;159;16,7;69,2;13,2;17,6;
Svalöv;1214;Skåne län;12;Kommunal;141;16,8;70,9;13,5;15,6;
Svalöv;1214;Skåne län;12;Enskild;18;16,7;55,6;..;..;
Svedala;1263;Skåne län;12;Samtliga;411;17,0;69,3;11,2;19,5;
Svedala;1263;Skåne län;12;Kommunal;411;17,0;69,3;11,2;19,5;
Svenljunga;1465;Västra Götalands län;14;Samtliga;118;16,9;54,2;16,1;29,7;
Svenljunga;1465;Västra Götalands län;14;Kommunal;118;16,9;54,2;16,1;29,7;
Säffle;1785;Värmlands län;17;Samtliga;143;16,7;55,2;12,6;32,2;
Säffle;1785;Värmlands län;17;Kommunal;130;16,9;56,9;13,1;30,0;
Säffle;1785;Värmlands län;17;Enskild;13;14,9;..;..;53,8;
Säter;2082;Dalarnas län;20;Samtliga;115;17,0;64,3;13,9;21,7;
Säter;2082;Dalarnas län;20;Kommunal;115;17,0;64,3;13,9;21,7;
Sävsjö;0684;Jönköpings län;06;Samtliga;138;17,0;71,7;5,8;22,5;
Sävsjö;0684;Jönköpings län;06;Kommunal;125;17,1;73,6;4,8;21,6;
Sävsjö;0684;Jönköpings län;06;Enskild;13;16,0;53,8;..;..;
Söderhamn;2182;Gävleborgs län;21;Samtliga;275;16,6;54,2;13,1;32,7;
Söderhamn;2182;Gävleborgs län;21;Kommunal;250;16,8;55,2;11,6;33,2;
Söderhamn;2182;Gävleborgs län;21;Enskild;25;13,8;44,0;28,0;28,0;
Söderköping;0582;Östergötlands län;05;Samtliga;184;16,8;66,8;8,7;24,5;
Söderköping;0582;Östergötlands län;05;Kommunal;184;16,8;66,8;8,7;24,5;
Södertälje;0181;Stockholms län;01;Samtliga;1 194;17,1;59,9;17,0;23,1;
Södertälje;0181;Stockholms län;01;Kommunal;914;17,1;59,8;15,4;24,7;
Södertälje;0181;Stockholms län;01;Enskild;280;17,2;60,0;22,1;17,9;
Sölvesborg;1083;Blekinge län;10;Samtliga;186;16,8;68,3;10,2;21,5;
Sölvesborg;1083;Blekinge län;10;Kommunal;186;16,8;68,3;10,2;21,5;
Tanum;1435;Västra Götalands län;14;Samtliga;112;16,6;60,7;10,7;28,6;
Tanum;1435;Västra Götalands län;14;Kommunal;112;16,6;60,7;10,7;28,6;
Tibro;1472;Västra Götalands län;14;Samtliga;110;16,9;66,4;13,6;20,0;
Tibro;1472;Västra Götalands län;14;Kommunal;110;16,9;66,4;13,6;20,0;
Tidaholm;1498;Västra Götalands län;14;Samtliga;178;16,9;70,8;11,8;17,4;
Tidaholm;1498;Västra Götalands län;14;Kommunal;178;16,9;70,8;11,8;17,4;
Tierp;0360;Uppsala län;03;Samtliga;238;16,8;60,5;13,9;25,6;
Tierp;0360;Uppsala län;03;Kommunal;238;16,8;60,5;13,9;25,6;
Timrå;2262;Västernorrlands län;22;Samtliga;196;17,0;73,0;11,2;15,8;
Timrå;2262;Västernorrlands län;22;Kommunal;196;17,0;73,0;11,2;15,8;
Tingsryd;0763;Kronobergs län;07;Samtliga;122;16,9;62,3;12,3;25,4;
Tingsryd;0763;Kronobergs län;07;Kommunal;112;16,9;61,6;12,5;25,9;
Tingsryd;0763;Kronobergs län;07;Enskild;10;16,7;~100;..;..;
Tjörn;1419;Västra Götalands län;14;Samtliga;150;15,9;72,7;12,7;14,7;
Tjörn;1419;Västra Götalands län;14;Kommunal;150;15,9;72,7;12,7;14,7;
Tomelilla;1270;Skåne län;12;Samtliga;129;16,7;65,1;7,8;27,1;
Tomelilla;1270;Skåne län;12;Kommunal;109;16,6;61,5;7,3;31,2;
Tomelilla;1270;Skåne län;12;Enskild;20;17,0;~100;..;..;
Torsby;1737;Värmlands län;17;Samtliga;131;16,9;69,5;13,0;17,6;
Torsby;1737;Värmlands län;17;Kommunal;131;16,9;69,5;13,0;17,6;
Torsås;0834;Kalmar län;08;Samtliga;54;16,8;68,5;..;..;
Torsås;0834;Kalmar län;08;Kommunal;54;16,8;68,5;..;..;
Tranemo;1452;Västra Götalands län;14;Samtliga;154;16,9;68,2;9,1;22,7;
Tranemo;1452;Västra Götalands län;14;Kommunal;154;16,9;68,2;9,1;22,7;
Tranås;0687;Jönköpings län;06;Samtliga;244;16,5;65,6;9,4;25,0;
Tranås;0687;Jönköpings län;06;Kommunal;229;16,8;67,7;8,7;23,6;
Tranås;0687;Jönköpings län;06;Enskild;15;11,8;..;..;46,7;
Trelleborg;1287;Skåne län;12;Samtliga;518;17,0;66,8;9,3;23,9;
Trelleborg;1287;Skåne län;12;Kommunal;451;17,1;65,2;9,3;25,5;
Trelleborg;1287;Skåne län;12;Enskild;67;16,5;77,6;9,0;13,4;
Trollhättan;1488;Västra Götalands län;14;Samtliga;696;16,5;61,8;12,8;25,4;
Trollhättan;1488;Västra Götalands län;14;Kommunal;586;17,0;62,5;12,8;24,7;
Trollhättan;1488;Västra Götalands län;14;Enskild;110;14,2;58,2;12,7;29,1;
Trosa;0488;Södermanlands län;04;Samtliga;160;17,0;78,1;12,5;9,4;
Trosa;0488;Södermanlands län;04;Kommunal;160;17,0;78,1;12,5;9,4;
Tyresö;0138;Stockholms län;01;Samtliga;673;17,0;74,7;11,3;14,0;
Tyresö;0138;Stockholms län;01;Kommunal;512;16,9;76,6;9,2;14,3;
Tyresö;0138;Stockholms län;01;Enskild;161;17,3;68,9;18,0;13,0;
Täby;0160;Stockholms län;01;Samtliga;1 222;17,0;83,8;6,5;9,7;
Täby;0160;Stockholms län;01;Kommunal;525;17,0;84,2;4,8;11,0;
Täby;0160;Stockholms län;01;Enskild;697;16,9;83,5;7,7;8,8;
Töreboda;1473;Västra Götalands län;14;Samtliga;88;16,9;62,5;6,8;30,7;
Töreboda;1473;Västra Götalands län;14;Kommunal;80;16,9;60,0;7,5;32,5;
Töreboda;1473;Västra Götalands län;14;Enskild;8;17,0;~100;.;..;
Uddevalla;1485;Västra Götalands län;14;Samtliga;695;16,8;65,5;14,5;20,0;
Uddevalla;1485;Västra Götalands län;14;Kommunal;614;17,0;67,3;13,8;18,9;
Uddevalla;1485;Västra Götalands län;14;Enskild;81;15,3;51,9;19,8;28,4;
Ulricehamn;1491;Västra Götalands län;14;Samtliga;239;17,0;66,5;10,5;23,0;
Ulricehamn;1491;Västra Götalands län;14;Kommunal;239;17,0;66,5;10,5;23,0;
Umeå;2480;Västerbottens län;24;Samtliga;1 475;16,1;78,2;8,4;13,4;
Umeå;2480;Västerbottens län;24;Kommunal;1 213;16,3;78,1;8,8;13,1;
Umeå;2480;Västerbottens län;24;Enskild;262;15,0;79,0;6,5;14,5;
Upplands Väsby;0114;Stockholms län;01;Samtliga;601;15,5;67,4;12,6;20,0;
Upplands Väsby;0114;Stockholms län;01;Kommunal;262;17,1;55,0;14,1;30,9;
Upplands Väsby;0114;Stockholms län;01;Enskild;339;14,3;77,0;11,5;11,5;
Upplands-Bro;0139;Stockholms län;01;Samtliga;420;15,9;67,9;13,8;18,3;
Upplands-Bro;0139;Stockholms län;01;Kommunal;344;15,6;68,3;11,9;19,8;
Upplands-Bro;0139;Stockholms län;01;Enskild;76;17,2;65,8;22,4;11,8;
Uppsala;0380;Uppsala län;03;Samtliga;2 706;16,7;72,9;10,9;16,3;
Uppsala;0380;Uppsala län;03;Kommunal;1 990;17,0;69,2;11,5;19,3;
Uppsala;0380;Uppsala län;03;Enskild;716;15,8;83,1;9,1;7,8;
Uppvidinge;0760;Kronobergs län;07;Samtliga;93;16,9;65,6;14,0;20,4;
Uppvidinge;0760;Kronobergs län;07;Kommunal;86;16,9;62,8;15,1;22,1;
Uppvidinge;0760;Kronobergs län;07;Enskild;7;17,1;100,0;.;.;
Vadstena;0584;Östergötlands län;05;Samtliga;81;16,9;77,8;6,2;16,0;
Vadstena;0584;Östergötlands län;05;Kommunal;81;16,9;77,8;6,2;16,0;
Vaggeryd;0665;Jönköpings län;06;Samtliga;191;14,0;67,5;8,9;23,6;
Vaggeryd;0665;Jönköpings län;06;Kommunal;182;13,9;67,0;8,8;24,2;
Vaggeryd;0665;Jönköpings län;06;Enskild;9;16,3;~100;..;..;
